participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._current_page_name,participant.time_started_utc,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,player.id_in_group,player.role,player.payoff,player.player_role,player.player_id_in_role,player.matching_group_id,player.price1_offer,player.price2_offer,player.price_choice,player.action_chosen,player.price_paid,player.interaction,player.cq_q1,player.cq_q2,player.cq_q3,player.cq_q4,player.player_b_type,player.revenue,player.round_payoff,player.total_payoff_points,player.total_payoff_euros,player.participation_fee,player.total_payment,player.partner_price1,player.partner_price2,player.partner_interaction,player.partner_action,player.partner_price_paid,group.id_in_subsession,subsession.round_number,session.code,session.label,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo
1,tdmqyd4p,,0,0,68,,,,0,,,0.0,1,,0.0,A,A1,1,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,3,2,bown5hd4,,,,,1
2,jd8uqgns,,0,0,68,,,,0,,,0.0,1,,0.0,A,A2,1,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,2,2,bown5hd4,,,,,1
3,sicfdm45,,0,0,68,,,,0,,,0.0,1,,0.0,A,A3,1,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,4,2,bown5hd4,,,,,1
4,4xz60i8c,,0,0,68,,,,0,,,0.0,1,,0.0,A,A4,1,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,1,2,bown5hd4,,,,,1
5,v881jwer,,0,0,68,,,,0,,,0.0,2,,0.0,B,B1,1,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,3,2,bown5hd4,,,,,1
6,cec57ane,,0,0,68,,,,0,,,0.0,2,,0.0,B,B2,1,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,2,2,bown5hd4,,,,,1
7,w0lwm2lz,,0,0,68,,,,0,,,0.0,2,,0.0,B,B3,1,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,4,2,bown5hd4,,,,,1
8,1ngm7207,,0,0,68,,,,0,,,0.0,2,,0.0,B,B4,1,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,1,2,bown5hd4,,,,,1
1,tdmqyd4p,,0,0,68,,,,0,,,0.0,1,,0.0,A,A1,1,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,2,3,bown5hd4,,,,,1
2,jd8uqgns,,0,0,68,,,,0,,,0.0,1,,0.0,A,A2,1,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,4,3,bown5hd4,,,,,1
3,sicfdm45,,0,0,68,,,,0,,,0.0,1,,0.0,A,A3,1,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,1,3,bown5hd4,,,,,1
4,4xz60i8c,,0,0,68,,,,0,,,0.0,1,,0.0,A,A4,1,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,3,3,bown5hd4,,,,,1
5,v881jwer,,0,0,68,,,,0,,,0.0,2,,0.0,B,B1,1,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,3,3,bown5hd4,,,,,1
6,cec57ane,,0,0,68,,,,0,,,0.0,2,,0.0,B,B2,1,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,1,3,bown5hd4,,,,,1
7,w0lwm2lz,,0,0,68,,,,0,,,0.0,2,,0.0,B,B3,1,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,2,3,bown5hd4,,,,,1
8,1ngm7207,,0,0,68,,,,0,,,0.0,2,,0.0,B,B4,1,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,4,3,bown5hd4,,,,,1
1,tdmqyd4p,,0,0,68,,,,0,,,0.0,1,,0.0,A,A1,1,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,1,4,bown5hd4,,,,,1
2,jd8uqgns,,0,0,68,,,,0,,,0.0,1,,0.0,A,A2,1,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,4,4,bown5hd4,,,,,1
3,sicfdm45,,0,0,68,,,,0,,,0.0,1,,0.0,A,A3,1,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,3,4,bown5hd4,,,,,1
4,4xz60i8c,,0,0,68,,,,0,,,0.0,1,,0.0,A,A4,1,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,2,4,bown5hd4,,,,,1
5,v881jwer,,0,0,68,,,,0,,,0.0,2,,0.0,B,B1,1,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,3,4,bown5hd4,,,,,1
6,cec57ane,,0,0,68,,,,0,,,0.0,2,,0.0,B,B2,1,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,4,4,bown5hd4,,,,,1
7,w0lwm2lz,,0,0,68,,,,0,,,0.0,2,,0.0,B,B3,1,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,2,4,bown5hd4,,,,,1
8,1ngm7207,,0,0,68,,,,0,,,0.0,2,,0.0,B,B4,1,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,1,4,bown5hd4,,,,,1
1,t8nor3hi,,0,68,68,payment_uar,RedirectUAR,2025-11-17 09:34:25.874349,1,,,41.0,1,,13.0,A,A1,1,2,3,2-3,1,2,,,,,,2,16,13.0,0.0,0.0,0.0,0.0,,,1,,,1,1,afaryjb1,,,,,1
2,qnj8s0f8,,0,68,68,payment_uar,RedirectUAR,2025-11-17 09:34:26.282266,1,,,11.0,1,,8.0,A,A2,1,2,7,2-7,2,2,,,,,,1,16,8.0,0.0,0.0,0.0,0.0,,,1,,,2,1,afaryjb1,,,,,1
3,r5zuhat8,,0,68,68,payment_uar,RedirectUAR,2025-11-17 09:34:26.682676,1,,,6.0,1,,1.0,A,A3,1,4,7,4-7,,,,,,,,0,0,1.0,0.0,0.0,0.0,0.0,,,0,,,3,1,afaryjb1,,,,,1
4,ok5vhyxe,,0,68,68,payment_uar,RedirectUAR,2025-11-17 09:34:27.283521,1,,,17.0,1,,1.0,A,A4,1,2,7,2-7,,,,,,,,0,0,1.0,0.0,0.0,0.0,0.0,,,0,,,4,1,afaryjb1,,,,,1
5,d1jeg2q5,,0,68,68,payment_uar,RedirectUAR,2025-11-17 09:34:27.908610,1,,,7.0,2,,2.0,B,B1,1,,,,,,1,,,,,1,,2.0,0.0,0.0,0.0,0.0,2,7,,2,2,2,1,afaryjb1,,,,,1
6,5at5t5bv,,0,68,68,payment_uar,RedirectUAR,2025-11-17 09:34:28.323085,1,,,5.0,2,,2.0,B,B2,1,,,,,,1,,,,,2,,2.0,0.0,0.0,0.0,0.0,2,3,,1,2,1,1,afaryjb1,,,,,1
7,00vu8bxj,,0,68,68,payment_uar,RedirectUAR,2025-11-17 09:34:28.728773,1,,,13.0,2,,1.0,B,B3,1,,,,,,0,,,,,0,,1.0,0.0,0.0,0.0,0.0,4,7,,,,3,1,afaryjb1,,,,,1
8,r6qz1mlk,,0,68,68,payment_uar,RedirectUAR,2025-11-17 09:34:29.110338,1,,,16.0,2,,1.0,B,B4,1,,,,,,0,,,,,0,,1.0,0.0,0.0,0.0,0.0,2,7,,,,4,1,afaryjb1,,,,,1
1,t8nor3hi,,0,68,68,payment_uar,RedirectUAR,2025-11-17 09:34:25.874349,1,,,41.0,1,,8.0,A,A1,1,2,7,2-7,1,7,,,,,,2,16,8.0,0.0,0.0,0.0,0.0,,,1,,,1,2,afaryjb1,,,,,1
2,qnj8s0f8,,0,68,68,payment_uar,RedirectUAR,2025-11-17 09:34:26.282266,1,,,11.0,1,,1.0,A,A2,1,4,7,4-7,,,,,,,,0,0,1.0,0.0,0.0,0.0,0.0,,,0,,,2,2,afaryjb1,,,,,1
3,r5zuhat8,,0,68,68,payment_uar,RedirectUAR,2025-11-17 09:34:26.682676,1,,,6.0,1,,3.0,A,A3,1,2,7,2-7,2,7,,,,,,2,16,3.0,0.0,0.0,0.0,0.0,,,1,,,4,2,afaryjb1,,,,,1
4,ok5vhyxe,,0,68,68,payment_uar,RedirectUAR,2025-11-17 09:34:27.283521,1,,,17.0,1,,1.0,A,A4,1,2,3,2-3,,,,,,,,0,0,1.0,0.0,0.0,0.0,0.0,,,0,,,3,2,afaryjb1,,,,,1
5,d1jeg2q5,,0,68,68,payment_uar,RedirectUAR,2025-11-17 09:34:27.908610,1,,,7.0,2,,1.0,B,B1,1,,,,,,0,,,,,0,,1.0,0.0,0.0,0.0,0.0,2,3,,,,3,2,afaryjb1,,,,,1
6,5at5t5bv,,0,68,68,payment_uar,RedirectUAR,2025-11-17 09:34:28.323085,1,,,5.0,2,,1.0,B,B2,1,,,,,,0,,,,,0,,1.0,0.0,0.0,0.0,0.0,4,7,,,,2,2,afaryjb1,,,,,1
7,00vu8bxj,,0,68,68,payment_uar,RedirectUAR,2025-11-17 09:34:28.728773,1,,,13.0,2,,7.0,B,B3,1,,,,,,1,,,,,2,,7.0,0.0,0.0,0.0,0.0,2,7,,2,7,4,2,afaryjb1,,,,,1
8,r6qz1mlk,,0,68,68,payment_uar,RedirectUAR,2025-11-17 09:34:29.110338,1,,,16.0,2,,7.0,B,B4,1,,,,,,1,,,,,2,,7.0,0.0,0.0,0.0,0.0,2,7,,1,7,1,2,afaryjb1,,,,,1
1,t8nor3hi,,0,68,68,payment_uar,RedirectUAR,2025-11-17 09:34:25.874349,1,,,41.0,1,,8.0,A,A1,1,2,7,2-7,2,2,,,,,,1,16,8.0,0.0,0.0,0.0,0.0,,,1,,,1,3,afaryjb1,,,,,1
2,qnj8s0f8,,0,68,68,payment_uar,RedirectUAR,2025-11-17 09:34:26.282266,1,,,11.0,1,,1.0,A,A2,1,4,7,4-7,,,,,,,,0,0,1.0,0.0,0.0,0.0,0.0,,,0,,,2,3,afaryjb1,,,,,1
3,r5zuhat8,,0,68,68,payment_uar,RedirectUAR,2025-11-17 09:34:26.682676,1,,,6.0,1,,1.0,A,A3,1,2,3,2-3,,,,,,,,0,0,1.0,0.0,0.0,0.0,0.0,,,0,,,3,3,afaryjb1,,,,,1
4,ok5vhyxe,,0,68,68,payment_uar,RedirectUAR,2025-11-17 09:34:27.283521,1,,,17.0,1,,12.0,A,A4,1,2,3,2-3,1,3,,,,,,2,16,12.0,0.0,0.0,0.0,0.0,,,1,,,4,3,afaryjb1,,,,,1
5,d1jeg2q5,,0,68,68,payment_uar,RedirectUAR,2025-11-17 09:34:27.908610,1,,,7.0,2,,3.0,B,B1,1,,,,,,1,,,,,2,,3.0,0.0,0.0,0.0,0.0,2,3,,1,3,4,3,afaryjb1,,,,,1
6,5at5t5bv,,0,68,68,payment_uar,RedirectUAR,2025-11-17 09:34:28.323085,1,,,5.0,2,,1.0,B,B2,1,,,,,,0,,,,,0,,1.0,0.0,0.0,0.0,0.0,2,3,,,,3,3,afaryjb1,,,,,1
7,00vu8bxj,,0,68,68,payment_uar,RedirectUAR,2025-11-17 09:34:28.728773,1,,,13.0,2,,2.0,B,B3,1,,,,,,1,,,,,1,,2.0,0.0,0.0,0.0,0.0,2,7,,2,2,1,3,afaryjb1,,,,,1
8,r6qz1mlk,,0,68,68,payment_uar,RedirectUAR,2025-11-17 09:34:29.110338,1,,,16.0,2,,1.0,B,B4,1,,,,,,0,,,,,0,,1.0,0.0,0.0,0.0,0.0,4,7,,,,2,3,afaryjb1,,,,,1
1,t8nor3hi,,0,68,68,payment_uar,RedirectUAR,2025-11-17 09:34:25.874349,1,,,41.0,1,,12.0,A,A1,1,2,3,2-3,1,3,,,,,,2,16,12.0,41.0,5.86,5.0,10.86,,,1,,,3,4,afaryjb1,,,,,1
2,qnj8s0f8,,0,68,68,payment_uar,RedirectUAR,2025-11-17 09:34:26.282266,1,,,11.0,1,,1.0,A,A2,1,2,3,2-3,,,,,,,,0,0,1.0,11.0,1.57,5.0,6.57,,,0,,,1,4,afaryjb1,,,,,1
3,r5zuhat8,,0,68,68,payment_uar,RedirectUAR,2025-11-17 09:34:26.682676,1,,,6.0,1,,1.0,A,A3,1,2,3,2-3,,,,,,,,0,0,1.0,6.0,0.86,5.0,5.86,,,0,,,2,4,afaryjb1,,,,,1
4,ok5vhyxe,,0,68,68,payment_uar,RedirectUAR,2025-11-17 09:34:27.283521,1,,,17.0,1,,3.0,A,A4,1,4,7,4-7,2,7,,,,,,2,16,3.0,17.0,2.43,5.0,7.43,,,1,,,4,4,afaryjb1,,,,,1
5,d1jeg2q5,,0,68,68,payment_uar,RedirectUAR,2025-11-17 09:34:27.908610,1,,,7.0,2,,1.0,B,B1,1,,,,,,0,,,,,0,,1.0,7.0,1.0,5.0,6.0,2,3,,,,2,4,afaryjb1,,,,,1
6,5at5t5bv,,0,68,68,payment_uar,RedirectUAR,2025-11-17 09:34:28.323085,1,,,5.0,2,,1.0,B,B2,1,,,,,,0,,,,,0,,1.0,5.0,0.71,5.0,5.71,2,3,,,,1,4,afaryjb1,,,,,1
7,00vu8bxj,,0,68,68,payment_uar,RedirectUAR,2025-11-17 09:34:28.728773,1,,,13.0,2,,3.0,B,B3,1,,,,,,1,,,,,2,,3.0,13.0,1.86,5.0,6.86,2,3,,1,3,3,4,afaryjb1,,,,,1
8,r6qz1mlk,,0,68,68,payment_uar,RedirectUAR,2025-11-17 09:34:29.110338,1,,,16.0,2,,7.0,B,B4,1,,,,,,1,,,,,2,,7.0,16.0,2.29,5.0,7.29,4,7,,2,7,4,4,afaryjb1,,,,,1
1,1pf47gy9,,0,13,68,credencegoodsBJS,RoundResults,2025-11-17 09:50:53.651331,1,,,1.0,1,,1.0,A,A1,1,2,7,2-7,,,,,,,,0,0,1.0,0.0,0.0,0.0,0.0,,,0,,,3,1,jk0m8p6m,,,,,1
2,whc09ifc,,0,13,68,credencegoodsBJS,RoundResults,2025-11-17 09:50:54.321538,1,,,7.0,1,,7.0,A,A2,1,2,3,2-3,1,2,,,,,,1,10,7.0,0.0,0.0,0.0,0.0,,,1,,,2,1,jk0m8p6m,,,,,1
3,wxezeb63,,0,13,68,credencegoodsBJS,RoundResults,2025-11-17 09:50:54.890094,1,,,3.0,1,,3.0,A,A3,1,4,7,4-7,2,7,,,,,,1,16,3.0,0.0,0.0,0.0,0.0,,,1,,,1,1,jk0m8p6m,,,,,1
4,zj5wly3z,,0,13,68,credencegoodsBJS,RoundResults,2025-11-17 09:50:55.254610,1,,,13.0,1,,13.0,A,A4,1,2,7,2-7,1,2,,,,,,2,16,13.0,0.0,0.0,0.0,0.0,,,1,,,4,1,jk0m8p6m,,,,,1
5,6t6ner7z,,0,13,68,credencegoodsBJS,RoundResults,2025-11-17 09:50:55.681692,1,,,7.0,2,,7.0,B,B1,1,,,,,,1,,,,,1,,7.0,0.0,0.0,0.0,0.0,4,7,,2,7,1,1,jk0m8p6m,,,,,1
6,jjik9sls,,0,13,68,credencegoodsBJS,RoundResults,2025-11-17 09:50:57.052324,1,,,1.0,2,,1.0,B,B2,1,,,,,,0,,,,,0,,1.0,0.0,0.0,0.0,0.0,2,7,,,,3,1,jk0m8p6m,,,,,1
7,prscrz2h,,0,13,68,credencegoodsBJS,RoundResults,2025-11-17 09:50:58.106371,1,,,2.0,2,,2.0,B,B3,1,,,,,,1,,,,,1,,2.0,0.0,0.0,0.0,0.0,2,3,,1,2,2,1,jk0m8p6m,,,,,1
8,58do2lzy,,0,13,68,credencegoodsBJS,RoundResults,2025-11-17 09:50:58.529500,1,,,2.0,2,,2.0,B,B4,1,,,,,,1,,,,,2,,2.0,0.0,0.0,0.0,0.0,2,7,,1,2,4,1,jk0m8p6m,,,,,1
1,1pf47gy9,,0,13,68,credencegoodsBJS,RoundResults,2025-11-17 09:50:53.651331,1,,,1.0,1,,0.0,A,A1,1,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,3,2,jk0m8p6m,,,,,1
2,whc09ifc,,0,13,68,credencegoodsBJS,RoundResults,2025-11-17 09:50:54.321538,1,,,7.0,1,,0.0,A,A2,1,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,1,2,jk0m8p6m,,,,,1
3,wxezeb63,,0,13,68,credencegoodsBJS,RoundResults,2025-11-17 09:50:54.890094,1,,,3.0,1,,0.0,A,A3,1,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,4,2,jk0m8p6m,,,,,1
4,zj5wly3z,,0,13,68,credencegoodsBJS,RoundResults,2025-11-17 09:50:55.254610,1,,,13.0,1,,0.0,A,A4,1,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,2,2,jk0m8p6m,,,,,1
5,6t6ner7z,,0,13,68,credencegoodsBJS,RoundResults,2025-11-17 09:50:55.681692,1,,,7.0,2,,0.0,B,B1,1,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,4,2,jk0m8p6m,,,,,1
6,jjik9sls,,0,13,68,credencegoodsBJS,RoundResults,2025-11-17 09:50:57.052324,1,,,1.0,2,,0.0,B,B2,1,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,1,2,jk0m8p6m,,,,,1
7,prscrz2h,,0,13,68,credencegoodsBJS,RoundResults,2025-11-17 09:50:58.106371,1,,,2.0,2,,0.0,B,B3,1,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,3,2,jk0m8p6m,,,,,1
8,58do2lzy,,0,13,68,credencegoodsBJS,RoundResults,2025-11-17 09:50:58.529500,1,,,2.0,2,,0.0,B,B4,1,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,2,2,jk0m8p6m,,,,,1
1,1pf47gy9,,0,13,68,credencegoodsBJS,RoundResults,2025-11-17 09:50:53.651331,1,,,1.0,1,,0.0,A,A1,1,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,1,3,jk0m8p6m,,,,,1
2,whc09ifc,,0,13,68,credencegoodsBJS,RoundResults,2025-11-17 09:50:54.321538,1,,,7.0,1,,0.0,A,A2,1,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,3,3,jk0m8p6m,,,,,1
3,wxezeb63,,0,13,68,credencegoodsBJS,RoundResults,2025-11-17 09:50:54.890094,1,,,3.0,1,,0.0,A,A3,1,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,4,3,jk0m8p6m,,,,,1
4,zj5wly3z,,0,13,68,credencegoodsBJS,RoundResults,2025-11-17 09:50:55.254610,1,,,13.0,1,,0.0,A,A4,1,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,2,3,jk0m8p6m,,,,,1
5,6t6ner7z,,0,13,68,credencegoodsBJS,RoundResults,2025-11-17 09:50:55.681692,1,,,7.0,2,,0.0,B,B1,1,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,1,3,jk0m8p6m,,,,,1
6,jjik9sls,,0,13,68,credencegoodsBJS,RoundResults,2025-11-17 09:50:57.052324,1,,,1.0,2,,0.0,B,B2,1,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,3,3,jk0m8p6m,,,,,1
7,prscrz2h,,0,13,68,credencegoodsBJS,RoundResults,2025-11-17 09:50:58.106371,1,,,2.0,2,,0.0,B,B3,1,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,4,3,jk0m8p6m,,,,,1
8,58do2lzy,,0,13,68,credencegoodsBJS,RoundResults,2025-11-17 09:50:58.529500,1,,,2.0,2,,0.0,B,B4,1,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,2,3,jk0m8p6m,,,,,1
1,1pf47gy9,,0,13,68,credencegoodsBJS,RoundResults,2025-11-17 09:50:53.651331,1,,,1.0,1,,0.0,A,A1,1,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,2,4,jk0m8p6m,,,,,1
2,whc09ifc,,0,13,68,credencegoodsBJS,RoundResults,2025-11-17 09:50:54.321538,1,,,7.0,1,,0.0,A,A2,1,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,1,4,jk0m8p6m,,,,,1
3,wxezeb63,,0,13,68,credencegoodsBJS,RoundResults,2025-11-17 09:50:54.890094,1,,,3.0,1,,0.0,A,A3,1,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,3,4,jk0m8p6m,,,,,1
4,zj5wly3z,,0,13,68,credencegoodsBJS,RoundResults,2025-11-17 09:50:55.254610,1,,,13.0,1,,0.0,A,A4,1,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,4,4,jk0m8p6m,,,,,1
5,6t6ner7z,,0,13,68,credencegoodsBJS,RoundResults,2025-11-17 09:50:55.681692,1,,,7.0,2,,0.0,B,B1,1,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,4,4,jk0m8p6m,,,,,1
6,jjik9sls,,0,13,68,credencegoodsBJS,RoundResults,2025-11-17 09:50:57.052324,1,,,1.0,2,,0.0,B,B2,1,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,2,4,jk0m8p6m,,,,,1
7,prscrz2h,,0,13,68,credencegoodsBJS,RoundResults,2025-11-17 09:50:58.106371,1,,,2.0,2,,0.0,B,B3,1,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,1,4,jk0m8p6m,,,,,1
8,58do2lzy,,0,13,68,credencegoodsBJS,RoundResults,2025-11-17 09:50:58.529500,1,,,2.0,2,,0.0,B,B4,1,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,3,4,jk0m8p6m,,,,,1
1,88e8soow,473,0,260,260,payment_uar,RedirectUAR,2025-11-17 14:11:11.765356,1,,,188.0,1,,8.0,A,A1,1,2,7,2-7,2,2,,B,A,C,A,1,16,8.0,0.0,0.0,0.0,0.0,,,1,,,3,1,287abcfy,session 3 : baseline,,,session 3 17/11 15h : baseline  579 pose une question stratégique alors qu'il est Joueur A je pense qu'il avait compris comment maximiser son gain.  103 et 217 un peu lent    session très rapide et expérimentés très réactifs,0
2,pg1myed3,672,0,260,260,payment_uar,RedirectUAR,2025-11-17 14:11:11.782371,1,,,128.0,1,,5.0,A,A2,1,4,7,4-7,1,4,,B,A,C,A,1,10,5.0,0.0,0.0,0.0,0.0,,,1,,,4,1,287abcfy,session 3 : baseline,,,session 3 17/11 15h : baseline  579 pose une question stratégique alors qu'il est Joueur A je pense qu'il avait compris comment maximiser son gain.  103 et 217 un peu lent    session très rapide et expérimentés très réactifs,0
3,396zg4qq,382,0,260,260,payment_uar,RedirectUAR,2025-11-17 14:11:11.786802,1,,,128.0,1,,6.0,A,A3,1,4,7,4-7,2,4,,B,A,C,A,1,16,6.0,0.0,0.0,0.0,0.0,,,1,,,2,1,287abcfy,session 3 : baseline,,,session 3 17/11 15h : baseline  579 pose une question stratégique alors qu'il est Joueur A je pense qu'il avait compris comment maximiser son gain.  103 et 217 un peu lent    session très rapide et expérimentés très réactifs,0
4,cbhrmgor,680,0,260,260,payment_uar,RedirectUAR,2025-11-17 14:11:11.790977,1,,,136.0,1,,1.0,A,A4,1,2,3,2-3,,,,B,A,C,A,0,0,1.0,0.0,0.0,0.0,0.0,,,0,,,1,1,287abcfy,session 3 : baseline,,,session 3 17/11 15h : baseline  579 pose une question stratégique alors qu'il est Joueur A je pense qu'il avait compris comment maximiser son gain.  103 et 217 un peu lent    session très rapide et expérimentés très réactifs,0
5,xx63kiff,319,0,260,260,payment_uar,RedirectUAR,2025-11-17 14:11:11.795384,1,,,40.0,2,,4.0,B,B1,1,,,,,,1,B,A,C,A,1,,4.0,0.0,0.0,0.0,0.0,4,7,,1,4,4,1,287abcfy,session 3 : baseline,,,session 3 17/11 15h : baseline  579 pose une question stratégique alors qu'il est Joueur A je pense qu'il avait compris comment maximiser son gain.  103 et 217 un peu lent    session très rapide et expérimentés très réactifs,0
6,f67gracn,131,0,260,260,payment_uar,RedirectUAR,2025-11-17 14:11:11.800101,1,,,40.0,2,,1.0,B,B2,1,,,,,,0,B,A,C,A,0,,1.0,0.0,0.0,0.0,0.0,2,3,,,,1,1,287abcfy,session 3 : baseline,,,session 3 17/11 15h : baseline  579 pose une question stratégique alors qu'il est Joueur A je pense qu'il avait compris comment maximiser son gain.  103 et 217 un peu lent    session très rapide et expérimentés très réactifs,0
7,u3xnz9dd,615,0,260,260,payment_uar,RedirectUAR,2025-11-17 14:11:11.804055,1,,,43.0,2,,2.0,B,B3,1,,,,,,1,B,A,C,A,1,,2.0,0.0,0.0,0.0,0.0,2,7,,2,2,3,1,287abcfy,session 3 : baseline,,,session 3 17/11 15h : baseline  579 pose une question stratégique alors qu'il est Joueur A je pense qu'il avait compris comment maximiser son gain.  103 et 217 un peu lent    session très rapide et expérimentés très réactifs,0
8,h06f63tp,536,0,260,260,payment_uar,RedirectUAR,2025-11-17 14:11:11.808276,1,,,40.0,2,,4.0,B,B4,1,,,,,,1,B,A,C,A,1,,4.0,0.0,0.0,0.0,0.0,4,7,,2,4,2,1,287abcfy,session 3 : baseline,,,session 3 17/11 15h : baseline  579 pose une question stratégique alors qu'il est Joueur A je pense qu'il avait compris comment maximiser son gain.  103 et 217 un peu lent    session très rapide et expérimentés très réactifs,0
9,xu6ha2ba,402,0,260,260,payment_uar,RedirectUAR,2025-11-17 14:11:11.812043,1,,,130.0,1,,13.0,A,A1,2,2,7,2-7,1,2,,B,A,C,A,2,16,13.0,0.0,0.0,0.0,0.0,,,1,,,7,1,287abcfy,session 3 : baseline,,,session 3 17/11 15h : baseline  579 pose une question stratégique alors qu'il est Joueur A je pense qu'il avait compris comment maximiser son gain.  103 et 217 un peu lent    session très rapide et expérimentés très réactifs,0
10,7pna2za7,145,0,260,260,payment_uar,RedirectUAR,2025-11-17 14:11:11.815546,1,,,97.0,1,,5.0,A,A2,2,4,7,4-7,1,4,,B,A,C,A,1,10,5.0,0.0,0.0,0.0,0.0,,,1,,,6,1,287abcfy,session 3 : baseline,,,session 3 17/11 15h : baseline  579 pose une question stratégique alors qu'il est Joueur A je pense qu'il avait compris comment maximiser son gain.  103 et 217 un peu lent    session très rapide et expérimentés très réactifs,0
11,hcnaqte1,238,0,260,260,payment_uar,RedirectUAR,2025-11-17 14:11:11.819302,1,,,96.0,1,,13.0,A,A3,2,2,3,2-3,1,2,,B,A,C,A,2,16,13.0,0.0,0.0,0.0,0.0,,,1,,,5,1,287abcfy,session 3 : baseline,,,session 3 17/11 15h : baseline  579 pose une question stratégique alors qu'il est Joueur A je pense qu'il avait compris comment maximiser son gain.  103 et 217 un peu lent    session très rapide et expérimentés très réactifs,0
12,b2kgb7up,609,0,260,260,payment_uar,RedirectUAR,2025-11-17 14:11:11.822823,1,,,103.0,1,,11.0,A,A4,2,4,7,4-7,1,4,,B,A,C,A,2,16,11.0,0.0,0.0,0.0,0.0,,,1,,,8,1,287abcfy,session 3 : baseline,,,session 3 17/11 15h : baseline  579 pose une question stratégique alors qu'il est Joueur A je pense qu'il avait compris comment maximiser son gain.  103 et 217 un peu lent    session très rapide et expérimentés très réactifs,0
13,zw058nzi,259,0,260,260,payment_uar,RedirectUAR,2025-11-17 14:11:11.826673,1,,,35.0,2,,4.0,B,B1,2,,,,,,1,B,A,C,A,2,,4.0,0.0,0.0,0.0,0.0,4,7,,1,4,8,1,287abcfy,session 3 : baseline,,,session 3 17/11 15h : baseline  579 pose une question stratégique alors qu'il est Joueur A je pense qu'il avait compris comment maximiser son gain.  103 et 217 un peu lent    session très rapide et expérimentés très réactifs,0
